"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time"
"case_1798","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"882",1,0,0,0,0,0,0.0201513767242432
"case_1799","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"883",1,0,0,0,0,0,0.0160651206970215
"case_18","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"884",1,0,0,0,0,0,0.0230712890625
"case_180","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"885",1,0,0,0,0,0,0.0158321857452393
"case_1800","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"886",1,0,0,0,0,0,0.019951343536377
"case_1801","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"887",1,0,0,0,0,0,0.0276498794555664
"case_1802","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"888",1,0,0,0,0,0,0.0224812030792236
"case_1803","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"889",1,0,0,0,0,0,0.0206003189086914
"case_1804","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"890",1,0,0,0,0,0,0.0158593654632568
"case_1805","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"891",1,0,0,0,0,0,0.0194692611694336
"case_1806","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"892",1,0,0,0,0,0,0.0153093338012695
"case_1807","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"893",1,0,0,0,0,0,0.0153837203979492
"case_1808","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"894",1,0,0,0,0,0,0.0160143375396729
"case_1809","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"895",1,0,0,0,0,0,0.0386896133422852
"case_181","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"896",1,0,0,0,0,0,0.0159549713134766
"case_1810","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"897",1,0,0,0,0,0,0.0155973434448242
"case_1811","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"898",1,0,0,0,0,0,0.0156137943267822
"case_1812","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"899",1,0,0,0,0,0,0.0158240795135498
"case_1813","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"900",1,0,0,0,0,0,0.0206553936004639
"case_1814","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"901",1,0,0,0,0,0,0.0160880088806152
"case_1815","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"902",1,0,0,0,0,0,0.0161190032958984
"case_1816","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"903",1,0,0,0,0,0,0.016395092010498
"case_1817","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"904",1,0,0,0,0,0,0.0213005542755127
"case_1818","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"905",1,0,0,0,0,0,0.0160584449768066
"case_182","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"906",1,0,0,0,0,0,0.0156736373901367
"case_1820","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"907",1,0,0,0,0,0,0.0212244987487793
"case_1821","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"908",1,0,0,0,0,0,0.0161333084106445
"case_1822","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"909",1,0,0,0,0,0,0.016357421875
"case_1823","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"910",1,0,0,0,0,0,0.016082763671875
"case_1824","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"911",1,0,0,0,0,0,0.0206389427185059
"case_1825","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"912",1,0,0,0,0,0,0.0158565044403076
"case_1826","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"913",1,0,0,0,0,0,0.016167163848877
"case_1827","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"914",1,0,0,0,0,0,0.0210609436035156
"case_1828","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"915",1,0,0,0,0,0,0.0159718990325928
"case_1829","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"916",1,0,0,0,0,0,0.020892858505249
"case_183","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"917",1,0,0,0,0,0,0.0158066749572754
"case_1831","Activity A","1970-01-01T09:00:00.000+09:00","Rework",1,11,0,0,"918",1,0,0,0,0,0,0.0158751010894775
"case_1832","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"919",1,0,0,0,0,0,0.0223367214202881
"case_1834","Activity A","1970-01-01T09:00:00.000+09:00","Insert",1,4,0,0,"920",1,0,0,0,0,0,0.0167219638824463
"case_1835","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"921",1,0,0,0,0,0,0.218494176864624
"case_1836","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"922",1,0,0,0,0,0,0.0162630081176758
"case_1837","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"923",1,0,0,0,0,0,0.016143798828125
"case_1839","Activity A","1970-01-01T09:00:00.000+09:00","Early",2,1,1,0,"924",1,0,0,0,0,0,0.016087532043457
"case_184","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"925",1,0,0,0,0,0,0.0161111354827881
"case_1840","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"926",1,0,0,0,0,0,0.0164754390716553
"case_1841","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"927",1,0,0,0,0,0,0.021888256072998
"case_1842","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"928",1,0,0,0,0,0,0.0165245532989502
"case_1843","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"929",1,0,0,0,0,0,0.016413688659668
"case_1844","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"930",1,0,0,0,0,0,0.0167751312255859
"case_1845","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"931",1,0,0,0,0,0,0.0161399841308594
"case_1846","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"932",1,0,0,0,0,0,0.0226888656616211
"case_1847","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"933",1,0,0,0,0,0,0.016165018081665
"case_1848","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"934",1,0,0,0,0,0,0.0155363082885742
"case_1849","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"935",1,0,0,0,0,0,0.0155930519104004
"case_185","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"936",1,0,0,0,0,0,0.0155465602874756
"case_1850","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"937",1,0,0,0,0,0,0.019808292388916
"case_1851","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"938",1,0,0,0,0,0,0.0155322551727295
"case_1852","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"939",1,0,0,0,0,0,0.0155379772186279
"case_1853","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"940",1,0,0,0,0,0,0.0155060291290283
"case_1854","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"941",1,0,0,0,0,0,0.015655517578125
"case_1855","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"942",1,0,0,0,0,0,0.0200657844543457
"case_1856","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"943",1,0,0,0,0,0,0.0158607959747314
"case_1857","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"944",1,0,0,0,0,0,0.0158901214599609
"case_1858","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"945",1,0,0,0,0,0,0.0160167217254639
"case_1859","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"946",1,0,0,0,0,0,0.0163962841033936
"case_186","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"947",1,0,0,0,0,0,0.0159506797790527
"case_1860","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"948",1,0,0,0,0,0,0.0159158706665039
"case_1861","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"949",1,0,0,0,0,0,0.0157778263092041
"case_1862","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"950",1,0,0,0,0,0,0.0156071186065674
"case_1863","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"951",1,0,0,0,0,0,0.0198714733123779
"case_1864","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"952",1,0,0,0,0,0,0.0158078670501709
"case_1865","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"953",1,0,0,0,0,0,0.0159010887145996
"case_1866","Activity A","1970-01-01T09:00:00.000+09:00","Early",1,2,0,0,"954",1,0,0,0,0,0,0.0159718990325928
"case_1867","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"955",1,0,0,0,0,0,0.021031379699707
"case_1868","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"956",1,0,0,0,0,0,0.0158076286315918
"case_1869","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"957",1,0,0,0,0,0,0.0154867172241211
"case_187","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"958",1,0,0,0,0,0,0.0211350917816162
"case_1870","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"959",1,0,0,0,0,0,0.016434907913208
"case_1871","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"960",1,0,0,0,0,0,0.0158507823944092
"case_1872","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"961",1,0,0,0,0,0,0.020366907119751
"case_1873","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"962",1,0,0,0,0,0,0.0160081386566162
"case_1874","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"963",1,0,0,0,0,0,0.0160539150238037
"case_1875","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"964",1,0,0,0,0,0,0.0204968452453613
"case_1876","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"965",1,0,0,0,0,0,0.0157029628753662
"case_1877","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"966",1,0,0,0,0,0,0.0159237384796143
"case_1878","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"967",1,0,0,0,0,0,0.0201923847198486
"case_1879","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"968",1,0,0,0,0,0,0.0159990787506104
"case_188","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"969",1,0,0,0,0,0,0.0157558917999268
"case_1880","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"970",1,0,0,0,0,0,0.0197939872741699
"case_1881","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"971",1,0,0,0,0,0,0.0157792568206787
"case_1882","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"972",1,0,0,0,0,0,0.0209157466888428
"case_1883","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"973",1,0,0,0,0,0,0.0155749320983887
"case_1884","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"974",1,0,0,0,0,0,0.0154776573181152
"case_1885","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"975",1,0,0,0,0,0,0.0157790184020996
"case_1886","Activity A","1970-01-01T09:00:00.000+09:00","Insert",1,5,0,0,"976",1,0,0,0,0,0,0.0158741474151611
"case_1887","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"977",1,0,0,0,0,0,0.0154321193695068
"case_1888","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"978",1,0,0,0,0,0,0.0200715065002441
"case_1889","Activity A","1970-01-01T09:00:00.000+09:00","Insert",2,1,1,0,"979",1,0,0,0,0,0,0.0158002376556396
"case_189","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"980",1,0,0,0,0,0,0.0199744701385498
"case_1890","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"981",1,0,0,0,0,0,0.0161986351013184
"case_1891","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"982",1,0,0,0,0,0,0.015963077545166
"case_1892","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"983",1,0,0,0,0,0,0.0215740203857422
"case_1893","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"984",1,0,0,0,0,0,0.0158815383911133
"case_1894","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"985",1,0,0,0,0,0,0.0159637928009033
"case_1895","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"986",1,0,0,0,0,0,0.0164458751678467
"case_1896","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"987",1,0,0,0,0,0,0.0169405937194824
"case_1897","Activity A","1970-01-01T09:00:00.000+09:00","Rework",1,8,0,0,"988",1,0,0,0,0,0,0.0213303565979004
"case_1897","Activity A","1970-01-01T09:00:00.000+09:00","Rework",8,8,1,1,"989",2,0,0,0,0,0,0.0161335468292236
"case_1898","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"990",2,0,0,0,0,0,0.016620397567749
"case_1899","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"991",2,0,0,0,0,0,0.0161473751068115
"case_19","Activity A","1970-01-01T09:00:00.000+09:00","Late",1,5,0,0,"992",2,0,0,0,0,0,0.016258716583252
"case_190","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"993",2,0,0,0,0,0,0.0205326080322266
"case_1900","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"994",2,0,0,0,0,0,0.0163187980651855
"case_1901","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"995",2,0,0,0,0,0,0.0161817073822021
"case_1902","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"996",2,0,0,0,0,0,0.0164132118225098
"case_1903","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"997",2,0,0,0,0,0,0.0217428207397461
"case_1904","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"998",2,0,0,0,0,0,0.0169072151184082
"case_1905","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"999",2,0,0,0,0,0,0.0164444446563721
"case_1906","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1000",2,0,0,0,0,0,0.0172328948974609
"case_1907","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1001",2,0,0,0,0,0,0.0168802738189697
"case_1908","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1002",2,0,0,0,0,0,0.0213451385498047
"case_1909","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1003",2,0,0,0,0,0,0.015986442565918
"case_191","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1004",2,0,0,0,0,0,0.0158910751342773
"case_1910","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1005",2,0,0,0,0,0,0.0159175395965576
"case_1911","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1006",2,0,0,0,0,0,0.0159177780151367
"case_1912","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1007",2,0,0,0,0,0,0.0159099102020264
"case_1913","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1008",2,0,0,0,0,0,0.01609206199646
"case_1914","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1009",2,0,0,0,0,0,0.0203299522399902
"case_1915","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1010",2,0,0,0,0,0,0.0158936977386475
"case_1916","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1011",2,0,0,0,0,0,0.0160248279571533
"case_1917","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1012",2,0,0,0,0,0,0.0210757255554199
"case_1918","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1013",2,0,0,0,0,0,0.0166411399841309
"case_1919","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1014",2,0,0,0,0,0,0.0167486667633057
"case_192","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1015",2,0,0,0,0,0,0.0170989036560059
"case_1920","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1016",2,0,0,0,0,0,0.0171630382537842
"case_1922","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1017",2,0,0,0,0,0,0.0166668891906738
"case_1923","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1018",2,0,0,0,0,0,0.0233802795410156
"case_1924","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1019",2,0,0,0,0,0,0.0165843963623047
"case_1925","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1020",2,0,0,0,0,0,0.0165433883666992
"case_1926","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1021",2,0,0,0,0,0,0.0167114734649658
"case_1927","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1022",2,0,0,0,0,0,0.0166749954223633
"case_1928","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1023",2,0,0,0,0,0,0.0169603824615479
"case_1929","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1024",2,0,0,0,0,0,0.0211722850799561
"case_193","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1025",2,0,0,0,0,0,0.0169453620910645
"case_1930","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1026",2,0,0,0,0,0,0.0172650814056396
"case_1931","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1027",2,0,0,0,0,0,0.0166807174682617
"case_1932","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1028",2,0,0,0,0,0,0.0167737007141113
"case_1933","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1029",2,0,0,0,0,0,0.0167949199676514
"case_1934","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1030",2,0,0,0,0,0,0.0212459564208984
"case_1935","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1031",2,0,0,0,0,0,0.0168404579162598
"case_1936","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1032",2,0,0,0,0,0,0.017319917678833
"case_1937","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1033",2,0,0,0,0,0,0.0173265933990479
"case_1938","Activity A","1970-01-01T09:00:00.000+09:00","Late",1,8,0,0,"1034",2,0,0,0,0,0,0.0171899795532227
"case_1939","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1035",2,0,0,0,0,0,0.0234103202819824
"case_194","Activity A","1970-01-01T09:00:00.000+09:00","SkipSequence",1,2,0,0,"1036",2,0,0,0,0,0,0.0214033126831055
"case_1940","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1037",2,0,0,0,0,0,0.0161135196685791
"case_1941","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1038",2,0,0,0,0,0,0.0159990787506104
"case_1942","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1039",2,0,0,0,0,0,0.0162684917449951
"case_1943","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1040",2,0,0,0,0,0,0.0161840915679932
"case_1944","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1041",2,0,0,0,0,0,0.0162036418914795
"case_1945","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1042",2,0,0,0,0,0,0.0163307189941406
"case_1946","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1043",2,0,0,0,0,0,0.0166976451873779
"case_1947","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1044",2,0,0,0,0,0,0.0213336944580078
"case_1948","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1045",2,0,0,0,0,0,0.0165572166442871
"case_1949","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1046",2,0,0,0,0,0,0.0164885520935059
"case_195","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1047",2,0,0,0,0,0,0.0165314674377441
"case_1950","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1048",2,0,0,0,0,0,0.0222451686859131
"case_1951","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1049",2,0,0,0,0,0,0.0173912048339844
"case_1952","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1050",2,0,0,0,0,0,0.0173826217651367
"case_1953","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1051",2,0,0,0,0,0,0.0178928375244141
"case_1954","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1052",2,0,0,0,0,0,0.0227706432342529
"case_1955","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1053",2,0,0,0,0,0,0.017594575881958
"case_1956","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1054",2,0,0,0,0,0,0.0176854133605957
"case_1957","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1055",2,0,0,0,0,0,0.0251717567443848
"case_1958","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1056",2,0,0,0,0,0,0.0169973373413086
"case_1959","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1057",2,0,0,0,0,0,0.016901969909668
"case_196","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1058",2,0,0,0,0,0,0.0213062763214111
"case_1960","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1059",2,0,0,0,0,0,0.0163640975952148
"case_1961","Activity A","1970-01-01T09:00:00.000+09:00","Insert",2,1,1,0,"1060",2,0,0,0,0,0,0.0161912441253662
"case_1962","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1061",2,0,0,0,0,0,0.0208406448364258
"case_1963","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1062",2,0,0,0,0,0,0.0163822174072266
"case_1964","Activity A","1970-01-01T09:00:00.000+09:00","Insert",1,2,0,0,"1063",2,0,0,0,0,0,0.0207679271697998
"case_1965","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1064",2,0,0,0,0,0,0.016143798828125
"case_1966","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1065",2,0,0,0,0,0,0.0216336250305176
"case_1967","Activity A","1970-01-01T09:00:00.000+09:00","SkipSequence",1,6,0,0,"1066",2,0,0,0,0,0,0.0167691707611084
"case_1968","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1067",2,0,0,0,0,0,0.0168735980987549
"case_1969","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1068",2,0,0,0,0,0,0.0169436931610107
"case_197","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1069",2,0,0,0,0,0,0.0163400173187256
"case_1970","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1070",2,0,0,0,0,0,0.0165717601776123
"case_1971","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1071",2,0,0,0,0,0,0.0211117267608643
"case_1972","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1072",2,0,0,0,0,0,0.0164902210235596
"case_1973","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1073",2,0,0,0,0,0,0.016618013381958
"case_1974","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1074",2,0,0,0,0,0,0.0161879062652588
"case_1975","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1075",2,0,0,0,0,0,0.016305685043335
"case_1976","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1076",2,0,0,0,0,0,0.02117919921875
