"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","w-leverage","t1","t2","t3","tn","w-tn","time"
"case_1817","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"904",1,0.00110864745011086,0.00110864745011086,0,0,0,0,0,0.0142941474914551
"case_1818","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"905",1,0.00110741971207087,0.00110741971207087,0,0,0,0,0,0.0189926624298096
"case_182","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"906",1,0.00110619469026549,0.00110619469026549,0,0,0,0,0,0.213845014572144
"case_1820","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"907",1,0.00110497237569061,0.00110497237569061,0,0,0,0,0,0.0139989852905273
"case_1821","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"908",1,0.0011037527593819,0.0011037527593819,0,0,0,0,0,0.014124870300293
"case_1822","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"909",1,0.00110253583241455,0.00110253583241455,0,0,0,0,0,0.0140969753265381
"case_1823","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"910",1,0.00110132158590308,0.00110132158590308,0,0,0,0,0,0.0140981674194336
"case_1824","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"911",1,0.0011001100110011,0.0011001100110011,0,0,0,0,0,0.0141000747680664
"case_1825","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"912",1,0.0010989010989011,0.0010989010989011,0,0,0,0,0,0.0183606147766113
"case_1826","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"913",1,0.00109769484083425,0.00109769484083425,0,0,0,0,0,0.0141148567199707
"case_1827","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"914",1,0.00109649122807018,0.00109649122807018,0,0,0,0,0,0.0141139030456543
"case_1828","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"915",1,0.00109529025191676,0.00109529025191676,0,0,0,0,0,0.0143537521362305
"case_1829","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"916",1,0.00109409190371991,0.00109409190371991,0,0,0,0,0,0.0176374912261963
"case_183","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"917",1,0.00109289617486339,0.00109289617486339,0,0,0,0,0,0.0187058448791504
"case_1831","Activity A","1970-01-01T09:00:00.000+09:00","Rework",1,11,0,0,"918",1,0.00109170305676856,0.00109170305676856,0,0,0,0,0,0.0144433975219727
"case_1832","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"919",1,0.00109051254089422,0.00109051254089422,0,0,0,0,0,0.0140950679779053
"case_1834","Activity A","1970-01-01T09:00:00.000+09:00","Insert",1,4,0,0,"920",1,0.00108932461873638,0.00108932461873638,0,0,0,0,0,0.0140883922576904
"case_1835","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"921",1,0.00108813928182807,0.00108813928182807,0,0,0,0,0,0.0141363143920898
"case_1836","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"922",1,0.00108695652173913,0.00108695652173913,0,0,0,0,0,0.018343448638916
"case_1837","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"923",1,0.001085776330076,0.001085776330076,0,0,0,0,0,0.0140604972839355
"case_1839","Activity A","1970-01-01T09:00:00.000+09:00","Early",2,1,1,0,"924",1,0.00108459869848156,0.00108459869848156,0,0,0,0,0,0.0142042636871338
"case_184","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"925",1,0.00108342361863489,0.00108342361863489,0,0,0,0,0,0.0140764713287354
"case_1840","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"926",1,0.00108225108225108,0.00108225108225108,0,0,0,0,0,0.0183167457580566
"case_1841","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"927",1,0.00108108108108108,0.00108108108108108,0,0,0,0,0,0.0141196250915527
"case_1842","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"928",1,0.00107991360691145,0.00107991360691145,0,0,0,0,0,0.014240026473999
"case_1843","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"929",1,0.00107874865156419,0.00107874865156419,0,0,0,0,0,0.0142142772674561
"case_1844","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"930",1,0.00107758620689655,0.00107758620689655,0,0,0,0,0,0.014225959777832
"case_1845","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"931",1,0.00107642626480086,0.00107642626480086,0,0,0,0,0,0.0187153816223145
"case_1846","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"932",1,0.0010752688172043,0.0010752688172043,0,0,0,0,0,0.0141804218292236
"case_1847","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"933",1,0.00107411385606874,0.00107411385606874,0,0,0,0,0,0.0140712261199951
"case_1848","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"934",1,0.00107296137339056,0.00107296137339056,0,0,0,0,0,0.0142731666564941
"case_1849","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"935",1,0.00107181136120043,0.00107181136120043,0,0,0,0,0,0.0141513347625732
"case_185","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"936",1,0.00107066381156317,0.00107066381156317,0,0,0,0,0,0.0186104774475098
"case_1850","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"937",1,0.00106951871657754,0.00106951871657754,0,0,0,0,0,0.0143289566040039
"case_1851","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"938",1,0.00106837606837607,0.00106837606837607,0,0,0,0,0,0.0141479969024658
"case_1852","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"939",1,0.00106723585912487,0.00106723585912487,0,0,0,0,0,0.0141429901123047
"case_1853","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"940",1,0.00106609808102345,0.00106609808102345,0,0,0,0,0,0.0141603946685791
"case_1854","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"941",1,0.00106496272630458,0.00106496272630458,0,0,0,0,0,0.0185661315917969
"case_1855","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"942",1,0.00106382978723404,0.00106382978723404,0,0,0,0,0,0.0141730308532715
"case_1856","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"943",1,0.00106269925611052,0.00106269925611052,0,0,0,0,0,0.0142874717712402
"case_1857","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"944",1,0.00106157112526539,0.00106157112526539,0,0,0,0,0,0.0142199993133545
"case_1858","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"945",1,0.00106044538706257,0.00106044538706257,0,0,0,0,0,0.0188541412353516
"case_1859","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"946",1,0.0010593220338983,0.0010593220338983,0,0,0,0,0,0.0143890380859375
"case_186","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"947",1,0.00105820105820106,0.00105820105820106,0,0,0,0,0,0.0143604278564453
"case_1860","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"948",1,0.00105708245243129,0.00105708245243129,0,0,0,0,0,0.0142831802368164
"case_1861","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"949",1,0.00105596620908131,0.00105596620908131,0,0,0,0,0,0.0185365676879883
"case_1862","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"950",1,0.00105485232067511,0.00105485232067511,0,0,0,0,0,0.0143430233001709
"case_1863","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"951",1,0.00105374077976818,0.00105374077976818,0,0,0,0,0,0.0142576694488525
"case_1864","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"952",1,0.00105263157894737,0.00105263157894737,0,0,0,0,0,0.0141313076019287
"case_1865","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"953",1,0.0010515247108307,0.0010515247108307,0,0,0,0,0,0.0189695358276367
"case_1866","Activity A","1970-01-01T09:00:00.000+09:00","Early",1,2,0,0,"954",1,0.00105042016806723,0.00105042016806723,0,0,0,0,0,0.0142602920532227
"case_1867","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"955",1,0.00104931794333683,0.00104931794333683,0,0,0,0,0,0.0141451358795166
"case_1868","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"956",1,0.0010482180293501,0.0010482180293501,0,0,0,0,0,0.0188198089599609
"case_1869","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"957",1,0.00104712041884817,0.00104712041884817,0,0,0,0,0,0.0143485069274902
"case_187","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"958",1,0.00104602510460251,0.00104602510460251,0,0,0,0,0,0.01413893699646
"case_1870","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"959",1,0.00104493207941484,0.00104493207941484,0,0,0,0,0,0.0184381008148193
"case_1871","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"960",1,0.00104384133611691,0.00104384133611691,0,0,0,0,0,0.0142617225646973
"case_1872","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"961",1,0.00104275286757039,0.00104275286757039,0,0,0,0,0,0.0189082622528076
"case_1873","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"962",1,0.00104166666666667,0.00104166666666667,0,0,0,0,0,0.0143425464630127
"case_1874","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"963",1,0.00104058272632674,0.00104058272632674,0,0,0,0,0,0.019768238067627
"case_1875","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"964",1,0.00103950103950104,0.00103950103950104,0,0,0,0,0,0.0149996280670166
"case_1876","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"965",1,0.00103842159916926,0.00103842159916926,0,0,0,0,0,0.015084981918335
"case_1877","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"966",1,0.00103734439834025,0.00103734439834025,0,0,0,0,0,0.0148253440856934
"case_1878","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"967",1,0.00103626943005181,0.00103626943005181,0,0,0,0,0,0.0148632526397705
"case_1879","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"968",1,0.0010351966873706,0.0010351966873706,0,0,0,0,0,0.0193171501159668
"case_188","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"969",1,0.00103412616339193,0.00103412616339193,0,0,0,0,0,0.0148212909698486
"case_1880","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"970",1,0.00103305785123967,0.00103305785123967,0,0,0,0,0,0.0144186019897461
"case_1881","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"971",1,0.00103199174406605,0.00103199174406605,0,0,0,0,0,0.0144829750061035
"case_1882","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"972",1,0.00103092783505155,0.00103092783505155,0,0,0,0,0,0.0145645141601562
"case_1883","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"973",1,0.00102986611740474,0.00102986611740474,0,0,0,0,0,0.0186822414398193
"case_1884","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"974",1,0.00102880658436214,0.00102880658436214,0,0,0,0,0,0.0145072937011719
"case_1885","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"975",1,0.00102774922918808,0.00102774922918808,0,0,0,0,0,0.0143699645996094
"case_1886","Activity A","1970-01-01T09:00:00.000+09:00","Insert",1,5,0,0,"976",1,0.00102669404517454,0.00102669404517454,0,0,0,0,0,0.0142135620117188
"case_1887","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"977",1,0.00102564102564103,0.00102564102564103,0,0,0,0,0,0.0145010948181152
"case_1888","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"978",1,0.00102459016393443,0.00102459016393443,0,0,0,0,0,0.0189404487609863
"case_1889","Activity A","1970-01-01T09:00:00.000+09:00","Insert",2,1,1,0,"979",1,0.00102354145342886,0.00102354145342886,0,0,0,0,0,0.0186436176300049
"case_189","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"980",1,0.00102249488752556,0.00102249488752556,0,0,0,0,0,0.0144474506378174
"case_1890","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"981",1,0.00102145045965271,0.00102145045965271,0,0,0,0,0,0.0144469738006592
"case_1891","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"982",1,0.00102040816326531,0.00102040816326531,0,0,0,0,0,0.0186693668365479
"case_1892","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"983",1,0.00101936799184506,0.00101936799184506,0,0,0,0,0,0.0143368244171143
"case_1893","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"984",1,0.0010183299389002,0.0010183299389002,0,0,0,0,0,0.0143017768859863
"case_1894","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"985",1,0.00101729399796541,0.00101729399796541,0,0,0,0,0,0.0143492221832275
"case_1895","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"986",1,0.00101626016260163,0.00101626016260163,0,0,0,0,0,0.0186471939086914
"case_1896","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"987",1,0.00101522842639594,0.00101522842639594,0,0,0,0,0,0.0143802165985107
"case_1897","Activity A","1970-01-01T09:00:00.000+09:00","Rework",1,8,0,0,"988",1,0.00101419878296146,0.00101419878296146,0,0,0,0,0,0.0143141746520996
"case_1897","Activity A","1970-01-01T09:00:00.000+09:00","Rework",8,8,1,1,"989",2,0.5,0.5,0,0,0,1,1,0.0143110752105713
"case_2688","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1867",7,0.000539665407447382,0.000539665407447382,0,0,0,0,0,0.166761875152588
"case_2689","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1868",7,0.000539374325782093,0.000539374325782093,0,0,0,0,0,0.0200471878051758
"case_269","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1869",7,0.000539083557951482,0.000539083557951482,0,0,0,0,0,0.0338521003723145
"case_2690","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1870",7,0.000538793103448276,0.000538793103448276,0,0,0,0,0,0.0255289077758789
"case_2691","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1871",7,0.00053850296176629,0.00053850296176629,0,0,0,0,0,0.0252377986907959
"case_2692","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1872",7,0.000538213132400431,0.000538213132400431,0,0,0,0,0,0.02561354637146
"case_2693","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1873",7,0.000537923614846692,0.000537923614846692,0,0,0,0,0,0.0328545570373535
"case_2694","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1874",7,0.00053763440860215,0.00053763440860215,0,0,0,0,0,0.0252847671508789
"case_2695","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1875",7,0.000537345513164965,0.000537345513164965,0,0,0,0,0,0.0208075046539307
"case_2696","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1876",7,0.000537056928034372,0.000537056928034372,0,0,0,0,0,0.0270578861236572
"case_2697","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1877",7,0.000536768652710681,0.000536768652710681,0,0,0,0,0,0.0202765464782715
"case_2698","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1878",7,0.000536480686695279,0.000536480686695279,0,0,0,0,0,0.0202698707580566
"case_2699","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1879",7,0.000536193029490617,0.000536193029490617,0,0,0,0,0,0.0267000198364258
"case_27","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1880",7,0.000535905680600215,0.000535905680600215,0,0,0,0,0,0.0202805995941162
"case_270","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1881",7,0.000535618639528656,0.000535618639528656,0,0,0,0,0,0.0203883647918701
"case_2700","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1882",7,0.000535331905781585,0.000535331905781585,0,0,0,0,0,0.0270302295684814
"case_2701","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1883",7,0.000535045478865704,0.000535045478865704,0,0,0,0,0,0.0202295780181885
"case_2702","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1884",7,0.00053475935828877,0.00053475935828877,0,0,0,0,0,0.0274827480316162
"case_2703","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1885",7,0.000534473543559594,0.000534473543559594,0,0,0,0,0,0.0206825733184814
"case_2704","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1886",7,0.000534188034188034,0.000534188034188034,0,0,0,0,0,0.0200362205505371
"case_2705","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1887",7,0.000533902829684997,0.000533902829684997,0,0,0,0,0,0.0203597545623779
"case_2706","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1888",7,0.000533617929562433,0.000533617929562433,0,0,0,0,0,0.0270624160766602
"case_2707","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1889",7,0.000533333333333333,0.000533333333333333,0,0,0,0,0,0.0202701091766357
"case_2708","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1890",7,0.000533049040511727,0.000533049040511727,0,0,0,0,0,0.0203392505645752
"case_2709","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1891",7,0.00053276505061268,0.00053276505061268,0,0,0,0,0,0.0271766185760498
"case_271","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1892",7,0.00053248136315229,0.00053248136315229,0,0,0,0,0,0.020219087600708
"case_2710","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1893",7,0.000532197977647685,0.000532197977647685,0,0,0,0,0,0.0203900337219238
"case_2711","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1894",7,0.000531914893617021,0.000531914893617021,0,0,0,0,0,0.0270946025848389
"case_2712","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1895",7,0.000531632110579479,0.000531632110579479,0,0,0,0,0,0.0201735496520996
"case_2713","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1896",7,0.000531349628055261,0.000531349628055261,0,0,0,0,0,0.0201976299285889
"case_2714","Activity A","1970-01-01T09:00:00.000+09:00","Insert",1,2,0,0,"1897",7,0.000531067445565586,0.000531067445565586,0,0,0,0,0,0.0269715785980225
"case_2715","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1898",7,0.000530785562632696,0.000530785562632696,0,0,0,0,0,0.0202493667602539
"case_2716","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1899",7,0.000530503978779841,0.000530503978779841,0,0,0,0,0,0.0271947383880615
"case_2717","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1900",7,0.000530222693531284,0.000530222693531284,0,0,0,0,0,0.0201208591461182
"case_2718","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1901",7,0.000529941706412295,0.000529941706412295,0,0,0,0,0,0.0279195308685303
"case_2719","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1902",7,0.000529661016949152,0.000529661016949152,0,0,0,0,0,0.030102014541626
"case_272","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1903",7,0.000529380624669137,0.000529380624669137,0,0,0,0,0,0.0379579067230225
"case_2720","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1904",7,0.000529100529100529,0.000529100529100529,0,0,0,0,0,0.028223991394043
"case_2721","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1905",7,0.000528820729772607,0.000528820729772607,0,0,0,0,0,0.0747442245483398
"case_2722","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1906",7,0.000528541226215645,0.000528541226215645,0,0,0,0,0,0.0224344730377197
"case_2723","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1907",7,0.000528262017960909,0.000528262017960909,0,0,0,0,0,0.020698070526123
"case_2724","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1908",7,0.000527983104540655,0.000527983104540655,0,0,0,0,0,0.0248169898986816
