"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time","Mb","Nc","Ne","MMb"
"1-692758994","Accepted+In Progress","2012-03-05T17:42:33.000+09:00","normal",4,-1,0,0,"1923",108,1,0,0,0,0,0.780910491943359,NA,101,909,NA
"1-692758611","Accepted+In Progress","2012-03-05T17:43:01.000+09:00","normal",4,-1,0,0,"1924",108,0,0,0,0,0,0.87891411781311,47.620112,101,910,4.979568
"1-690436171","Accepted+In Progress","2012-03-05T18:14:01.000+09:00","normal",18,-1,0,0,"1925",108,0,0,0,0,0,0.673161029815674,46.611928,101,911,4.98504
"1-690436171","Queued+Awaiting Assignment","2012-03-05T18:14:38.000+09:00","normal",19,-1,0,0,"1926",108,0,0,0,0,0,0.883246660232544,46.607216,101,912,4.990512
"1-690436171","Queued+Awaiting Assignment","2012-03-05T18:14:39.000+09:00","normal",20,-1,0,0,"1927",108,1,0,0,0,0,1.19248747825623,46.6632,101,913,4.995984
"1-692918254","Accepted+In Progress","2012-03-05T18:42:22.000+09:00","Rework",1,9,0,0,"1928",108,1,0,0,0,0,0.856553077697754,47.177264,102,914,5.001456
"1-692918254","Accepted+In Progress","2012-03-05T18:42:46.000+09:00","Rework",2,9,0,1,"1929",109,0,0,0,0,0,0.887084484100342,NA,102,915,NA
"1-692918254","Queued+Awaiting Assignment","2012-03-05T18:46:43.000+09:00","Rework",3,9,0,0,"1930",109,0,0,0,0,0,0.893338680267334,47.549904,101,910,4.979568
"1-690436171","Accepted+In Progress","2012-03-05T18:57:39.000+09:00","normal",21,-1,0,0,"1931",109,0,0,0,0,0,0.86658239364624,46.547104,101,911,4.98504
"1-690436171","Queued+Awaiting Assignment","2012-03-05T18:58:06.000+09:00","normal",22,-1,0,0,"1932",109,0,0,0,0,0,0.431146144866943,46.595784,101,912,4.990512
"1-690436171","Accepted+In Progress","2012-03-05T19:05:36.000+09:00","normal",23,-1,0,0,"1933",109,0,0,0,0,0,0.456797122955322,46.650296,101,913,4.995984
"1-691971107","Accepted+In Progress","2012-03-05T19:07:49.000+09:00","normal",8,-1,0,0,"1934",109,1,0,0,0,1,0.445369005203247,47.48292,101,914,5.001456
"1-690436171","Accepted+Wait - User","2012-03-05T19:21:34.000+09:00","normal",24,-1,0,0,"1935",109,1,0,0,0,0,0.440308094024658,NA,101,915,NA
"1-692067345","Accepted+In Progress","2012-03-05T19:37:15.000+09:00","normal",8,-1,0,0,"1936",109,1,0,0,0,0,0.446871280670166,47.582872,101,916,5.0124
"1-692067345","Accepted+Assigned","2012-03-05T19:37:20.000+09:00","normal",9,-1,0,0,"1937",109,1,0,0,0,1,0.464904546737671,NA,101,917,NA
"1-693021183","Accepted+In Progress","2012-03-05T20:25:46.000+09:00","Rework",1,13,0,0,"1938",109,1,0,0,0,0,0.701015949249268,NA,102,918,NA
"1-693021183","Accepted+In Progress","2012-03-05T20:26:02.000+09:00","Rework",2,13,0,1,"1939",110,0,0,0,0,0,0.448502540588379,52.606528,102,919,5.014112
"1-693021183","Queued+Awaiting Assignment","2012-03-05T21:05:37.000+09:00","Rework",3,13,0,0,"1940",110,0,0,0,0,0,0.442862033843994,NA,101,907,NA
"1-692758611","Queued+Awaiting Assignment","2012-03-05T21:42:51.000+09:00","normal",5,-1,0,0,"1941",110,1,0,0,0,1,0.449347019195557,NA,101,908,NA
"1-660915327","Accepted+In Progress","2012-03-05T22:16:28.000+09:00","normal",63,-1,0,0,"1942",110,1,0,0,0,0,0.694672822952271,NA,101,909,NA
"1-660915327","Accepted+Assigned","2012-03-05T22:16:33.000+09:00","normal",64,-1,0,0,"1943",110,0,0,0,0,0,0.460878849029541,47.950976,101,910,5.139728
"1-692758611","Accepted+In Progress","2012-03-05T22:56:59.000+09:00","normal",6,-1,0,0,"1944",110,1,0,0,0,0,0.460664749145508,48.619544,101,911,5.145376
"1-692758611","Accepted+Assigned","2012-03-05T22:59:42.000+09:00","normal",7,-1,0,0,"1945",110,1,0,0,0,0,0.475368738174438,NA,101,912,NA
"1-693200675","Accepted+In Progress","2012-03-05T22:59:43.000+09:00","normal",1,-1,0,0,"1946",110,1,0,0,0,0,0.452771425247192,NA,102,913,NA
"1-690839783","Queued+Awaiting Assignment","2012-03-05T23:00:11.000+09:00","normal",9,-1,0,0,"1947",110,1,0,0,0,1,0.452017545700073,48.680856,102,914,5.16232
"1-690839783","Accepted+In Progress","2012-03-05T23:00:58.000+09:00","normal",10,-1,0,0,"1948",110,1,0,0,0,0,0.436166048049927,48.48072,102,915,5.167968
"1-693200675","Accepted+In Progress","2012-03-05T23:00:58.000+09:00","normal",2,-1,0,1,"1949",111,0,0,0,0,0,0.454538106918335,53.96396,102,916,5.15896
"1-690839783","Queued+Awaiting Assignment","2012-03-05T23:01:27.000+09:00","normal",11,-1,0,0,"1950",111,1,0,0,0,1,0.741519451141357,48.30756,101,910,5.139728
"1-692755228","Accepted+Wait - Vendor","2012-03-05T23:02:19.000+09:00","normal",4,-1,0,0,"1951",111,0,0,0,0,0,0.825010776519775,NA,101,911,NA
"1-660915327","Accepted+In Progress","2012-03-05T23:28:26.000+09:00","normal",65,-1,0,0,"1952",111,0,0,0,0,0,1.39976286888123,NA,101,912,NA
"1-693258975","Accepted+In Progress","2012-03-05T23:34:27.000+09:00","normal",1,-1,0,0,"1953",111,1,0,0,0,0,0.935727834701538,48.866816,102,913,5.237016
"1-693258975","Accepted+In Progress","2012-03-05T23:34:53.000+09:00","normal",2,-1,0,1,"1954",112,0,0,0,0,0,0.906447887420654,54.523456,102,914,5.228128
"1-693200675","Queued+Awaiting Assignment","2012-03-05T23:34:55.000+09:00","normal",3,-1,0,0,"1955",112,0,0,0,0,0,1.27847599983215,NA,101,908,NA
"1-693200675","Queued+Awaiting Assignment","2012-03-05T23:35:03.000+09:00","normal",4,-1,0,0,"1956",112,0,0,0,0,0,0.892503976821899,NA,101,909,NA
"1-660915327","Queued+Awaiting Assignment","2012-03-05T23:36:05.000+09:00","normal",66,-1,0,0,"1957",112,0,0,0,0,0,0.95031476020813,NA,101,910,NA
"1-660915327","Accepted+In Progress","2012-03-05T23:40:35.000+09:00","normal",67,-1,0,0,"1958",112,0,0,0,0,0,0.971975803375244,49.717544,101,911,5.38588
"1-693300691","Accepted+In Progress","2012-03-05T23:50:01.000+09:00","SkipSequence",1,9,0,0,"1959",112,1,0,0,0,0,0.933749914169312,49.971944,102,912,5.391792
"1-693253181","Accepted+In Progress","2012-03-05T23:51:29.000+09:00","normal",1,-1,0,0,"1960",112,0,0,0,0,0,0.934345483779907,50.025728,103,913,5.397704
"1-693253181","Accepted+In Progress","2012-03-05T23:51:56.000+09:00","normal",2,-1,0,1,"1961",113,0,0,0,0,0,0.957052230834961,55.30528,103,914,5.388992
"1-693253181","Queued+Awaiting Assignment","2012-03-05T23:56:38.000+09:00","normal",3,-1,0,0,"1962",113,0,0,0,0,0,0.942625522613525,NA,102,892,NA
"1-693300691","Accepted+In Progress","2012-03-06T00:01:29.000+09:00","SkipSequence",2,9,0,1,"1963",114,0,0,0,0,0,0.863416194915771,NA,102,893,NA
"1-693300691","Queued+Awaiting Assignment","2012-03-06T00:04:50.000+09:00","SkipSequence",3,9,0,0,"1964",114,1,0,0,0,0,1.27566027641296,49.55084,101,890,5.261728
"1-693352046","Accepted+In Progress","2012-03-06T00:29:21.000+09:00","Replace",2,1,1,0,"1965",114,1,0,0,0,0,0.90290093421936,NA,102,891,NA
"1-693253181","Accepted+In Progress","2012-03-06T01:22:00.000+09:00","normal",4,-1,0,0,"1966",114,1,0,0,0,0,0.930084943771362,NA,102,892,NA
"1-693253181","Queued+Awaiting Assignment","2012-03-06T01:23:06.000+09:00","normal",5,-1,0,0,"1967",114,1,0,0,0,0,0.946413516998291,49.752792,102,893,5.279464
"1-693300691","Accepted+In Progress","2012-03-06T01:42:56.000+09:00","SkipSequence",4,9,0,0,"1968",114,0,0,0,0,0,0.941618204116821,49.801248,102,894,5.285376
"1-693300691","Accepted+Wait","2012-03-06T01:43:00.000+09:00","SkipSequence",5,9,0,0,"1969",114,0,0,0,0,0,0.935694456100464,NA,102,895,NA
"1-693412654","Accepted+In Progress","2012-03-06T02:47:12.000+09:00","normal",1,-1,0,0,"1970",114,0,0,0,0,0,0.891464471817017,49.298824,103,896,5.2972
"1-693412654","Accepted+In Progress","2012-03-06T02:47:30.000+09:00","normal",2,-1,0,1,"1971",115,0,0,0,0,0,0.954469919204712,NA,103,897,NA
"1-693412654","Queued+Awaiting Assignment","2012-03-06T02:52:48.000+09:00","normal",3,-1,0,0,"1972",115,1,0,0,0,0,0.944581747055054,49.681472,102,893,5.279464
"1-693412654","Queued+Awaiting Assignment","2012-03-06T02:52:49.000+09:00","normal",4,-1,0,0,"1973",115,0,0,0,0,0,0.952350616455078,49.801248,102,894,5.285376
"1-693200675","Accepted+In Progress","2012-03-06T03:23:25.000+09:00","normal",5,-1,0,0,"1974",115,0,0,0,0,0,0.945025205612183,NA,102,895,NA
"1-693200675","Accepted+Wait","2012-03-06T03:23:48.000+09:00","normal",6,-1,0,0,"1975",115,0,0,0,0,0,0.923567771911621,NA,102,896,NA
"1-693258975","Accepted+Wait - Implementation","2012-03-06T15:17:52.000+09:00","normal",3,-1,0,0,"1976",115,0,0,0,0,0,0.917903423309326,NA,102,897,NA
"1-692009261","Queued+Awaiting Assignment","2012-03-06T15:47:52.000+09:00","normal",1,-1,0,0,"1977",115,0,0,0,0,0,1.26565265655518,NA,103,898,NA
"1-692009261","Queued+Awaiting Assignment","2012-03-06T15:48:29.000+09:00","normal",2,-1,0,1,"1978",116,0,0,0,0,0,0.865602016448975,NA,103,899,NA
"1-660915327","Queued+Awaiting Assignment","2012-03-06T17:14:49.000+09:00","normal",68,-1,0,0,"1979",116,0,0,0,0,0,0.927327156066895,48.046744,102,859,5.154048
"1-660915327","Accepted+In Progress","2012-03-06T17:18:41.000+09:00","normal",69,-1,0,0,"1980",116,0,0,0,0,0,0.936442375183105,48.62976,102,860,5.235728
"1-660915327","Queued+Awaiting Assignment","2012-03-06T17:20:19.000+09:00","normal",70,-1,0,0,"1981",116,0,0,0,0,0,0.975308418273926,49.219744,102,861,5.317584
"1-692009261","Accepted+In Progress","2012-03-06T17:50:47.000+09:00","normal",3,-1,0,0,"1982",116,0,0,0,0,0,0.927351474761963,50.002632,102,862,5.32376
"1-692009261","Queued+Awaiting Assignment","2012-03-06T17:51:00.000+09:00","normal",4,-1,0,0,"1983",116,0,0,0,0,0,0.951010704040527,50.113168,102,863,5.329936
"1-693587250","Accepted+In Progress","2012-03-06T18:15:00.000+09:00","normal",1,-1,0,0,"1984",116,0,0,0,0,0,0.913766145706177,49.571576,103,864,5.336112
"1-693587250","Accepted+In Progress","2012-03-06T18:17:13.000+09:00","normal",2,-1,0,1,"1985",117,0,0,0,0,0,0.931272029876709,NA,103,865,NA
"1-693587250","Queued+Awaiting Assignment","2012-03-06T18:22:11.000+09:00","normal",3,-1,0,0,"1986",117,0,0,0,0,0,0.940419912338257,NA,102,860,NA
"1-691794481","Queued+Awaiting Assignment","2012-03-06T21:43:01.000+09:00","normal",4,-1,0,0,"1987",117,0,0,0,0,0,0.941424608230591,50.024296,102,861,5.317584
"1-691794481","Accepted+In Progress","2012-03-06T21:43:06.000+09:00","normal",5,-1,0,0,"1988",117,0,0,0,0,0,0.970627784729004,NA,102,862,NA
"1-691794481","Accepted+Wait","2012-03-06T21:43:15.000+09:00","normal",6,-1,0,0,"1989",117,0,0,0,0,0,0.958842039108276,NA,102,863,NA
"1-693837467","Accepted+In Progress","2012-03-06T21:58:04.000+09:00","normal",1,-1,0,0,"1990",117,0,0,0,0,0,0.982718944549561,NA,103,864,NA
"1-693837467","Accepted+In Progress","2012-03-06T21:58:30.000+09:00","normal",2,-1,0,1,"1991",118,0,0,0,0,0,0.955902814865112,55.354168,103,865,5.328448
"1-690839783","Accepted+In Progress","2012-03-06T21:59:33.000+09:00","normal",12,-1,0,0,"1992",118,1,0,0,0,1,1.24786019325256,NA,102,861,NA
"1-690839783","Accepted+Wait - User","2012-03-06T21:59:49.000+09:00","normal",13,-1,0,0,"1993",118,1,0,0,0,0,0.945065975189209,NA,102,862,NA
"1-693412654","Accepted+In Progress","2012-03-06T22:05:55.000+09:00","normal",5,-1,0,0,"1994",118,0,0,0,0,0,0.959360599517822,NA,102,863,NA
"1-693412654","Queued+Awaiting Assignment","2012-03-06T22:14:17.000+09:00","normal",6,-1,0,0,"1995",118,0,0,0,0,0,0.953771591186523,49.909352,102,864,5.336112
"1-693412654","Queued+Awaiting Assignment","2012-03-06T22:14:18.000+09:00","normal",7,-1,0,0,"1996",118,1,0,0,0,1,0.922711133956909,50.017688,102,865,5.342288
"1-693412654","Accepted+In Progress","2012-03-06T22:35:12.000+09:00","normal",8,-1,0,0,"1997",118,0,0,0,0,0,0.994305849075317,NA,102,866,NA
"1-693837467","Accepted+Wait","2012-03-06T22:38:45.000+09:00","normal",3,-1,0,0,"1998",118,0,0,0,0,0,1.26186895370483,50.228304,102,867,5.35464
"1-693021183","Accepted+In Progress","2012-03-06T23:36:04.000+09:00","Rework",4,13,0,0,"1999",118,1,0,0,0,0,0.926344871520996,50.33216,102,868,5.360816
"1-692758611","Accepted+In Progress","2012-03-06T23:59:19.000+09:00","normal",8,-1,0,0,"2000",118,1,0,0,0,0,0.977184057235718,50.046136,102,869,5.366992
"1-692758611","Queued+Awaiting Assignment","2012-03-07T00:11:52.000+09:00","normal",9,-1,0,0,"2001",118,1,0,0,0,0,0.947874069213867,NA,102,870,NA
"1-693021183","Queued+Awaiting Assignment","2012-03-07T00:12:55.000+09:00","Rework",5,13,0,0,"2002",118,0,0,0,0,0,0.960405349731445,50.47552,102,871,5.379344
"1-658045761","Accepted+In Progress","2012-03-07T00:39:47.000+09:00","normal",6,-1,0,0,"2003",118,0,0,0,0,0,0.970176935195923,50.305672,102,872,5.38552
"1-693021183","Accepted+In Progress","2012-03-07T00:42:19.000+09:00","Rework",6,13,0,0,"2004",118,1,0,0,0,0,0.97017765045166,50.370824,102,873,5.391696
"1-658045761","Accepted+Wait - Implementation","2012-03-07T00:44:23.000+09:00","normal",7,-1,0,0,"2005",118,0,0,0,0,0,0.946945190429688,NA,102,874,NA
"1-693021183","Accepted+Wait - User","2012-03-07T00:44:23.000+09:00","Rework",7,13,0,0,"2006",118,1,0,0,0,0,0.951263427734375,50.523712,102,875,5.404048
"1-693587250","Accepted+In Progress","2012-03-07T00:44:49.000+09:00","normal",4,-1,0,0,"2007",118,1,0,0,0,0,0.993758201599121,50.701352,102,876,5.410224
"1-693021183","Queued+Awaiting Assignment","2012-03-07T00:47:33.000+09:00","Rework",8,13,0,0,"2008",118,1,0,0,0,0,1.29817938804626,NA,102,877,NA
"1-693021183","Accepted+In Progress","2012-03-07T00:57:06.000+09:00","Rework",9,13,0,0,"2009",118,1,0,0,0,0,0.966399431228638,NA,102,878,NA
"1-693021183","Queued+Awaiting Assignment","2012-03-07T00:57:15.000+09:00","Rework",10,13,0,0,"2010",118,1,0,0,0,0,0.960671901702881,NA,102,879,NA
"1-693021183","Queued+Awaiting Assignment","2012-03-07T00:57:15.000+09:00","Rework",13,13,1,0,"2011",118,1,0,0,0,0,0.997760534286499,50.339216,102,880,5.434928
"1-693021183","Accepted+In Progress","2012-03-07T01:04:46.000+09:00","Rework",11,13,0,0,"2012",118,1,0,0,0,1,0.979983568191528,NA,102,881,NA
"1-693021183","Accepted+In Progress","2012-03-07T01:04:46.000+09:00","Rework",14,13,1,0,"2013",118,1,0,0,0,0,1.0007004737854,NA,102,882,NA
"1-693021183","Queued+Awaiting Assignment","2012-03-07T01:05:04.000+09:00","Rework",12,13,0,0,"2014",118,1,0,0,0,0,0.964351177215576,NA,102,883,NA
"1-693412654","Queued+Awaiting Assignment","2012-03-07T01:18:23.000+09:00","normal",9,-1,0,0,"2015",118,0,0,0,0,0,0.971258640289307,50.791712,102,884,5.459632
"1-693587250","Accepted+Assigned","2012-03-07T01:23:57.000+09:00","normal",5,-1,0,0,"2016",118,0,0,0,0,0,0.997756004333496,NA,102,885,NA
"1-693822171","Queued+Awaiting Assignment","2012-03-07T01:28:18.000+09:00","normal",1,-1,0,0,"2017",118,0,0,0,0,0,1.33113884925842,50.549288,103,886,5.471984
"1-693587250","Accepted+In Progress","2012-03-07T01:47:16.000+09:00","normal",6,-1,0,0,"2018",118,1,0,0,0,1,0.992451190948486,NA,103,887,NA
"1-694035053","Accepted+In Progress","2012-03-07T01:50:12.000+09:00","normal",1,-1,0,0,"2019",118,0,0,0,0,0,0.948891162872314,NA,104,888,NA
"1-694035053","Accepted+In Progress","2012-03-07T01:51:02.000+09:00","normal",2,-1,0,1,"2020",119,0,0,0,0,0,1.28082799911499,56.168312,104,889,5.476288
"1-694035053","Queued+Awaiting Assignment","2012-03-07T01:51:55.000+09:00","normal",3,-1,0,0,"2021",119,0,0,0,0,0,0.954816341400146,NA,103,873,NA
"1-694035053","Accepted+In Progress","2012-03-07T01:52:02.000+09:00","normal",4,-1,0,0,"2022",119,1,0,0,0,0,0.992108583450317,NA,103,874,NA
"1-694035053","Queued+Awaiting Assignment","2012-03-07T01:53:17.000+09:00","normal",5,-1,0,0,"2023",119,1,0,0,0,1,0.962171316146851,NA,103,875,NA
"1-693822171","Accepted+In Progress","2012-03-07T02:22:07.000+09:00","normal",2,-1,0,1,"2024",120,0,0,0,0,0,0.955265045166016,NA,103,876,NA
"1-693822171","Accepted+Wait - Implementation","2012-03-07T03:28:00.000+09:00","normal",3,-1,0,0,"2025",120,0,0,0,0,0,0.928870439529419,50.180376,102,866,5.348464
"1-692067345","Accepted+In Progress","2012-03-07T03:29:49.000+09:00","normal",10,-1,0,0,"2026",120,1,0,0,0,0,0.929812669754028,49.700016,102,867,5.35464
"1-692067345","Completed+Resolved","2012-03-07T03:30:11.000+09:00","normal",11,-1,0,0,"2027",120,0,0,0,0,0,0.911100387573242,49.765744,102,868,5.360816
"1-692067345","Completed+Closed","2012-03-07T07:08:39.000+09:00","normal",12,-1,0,0,"2028",120,1,0,0,0,0,0.967084169387817,NA,102,869,NA
"1-692009261","Accepted+In Progress","2012-03-07T07:47:37.000+09:00","normal",5,-1,0,0,"2029",120,0,0,0,0,0,0.958334445953369,NA,102,870,NA
"1-692009261","Queued+Awaiting Assignment","2012-03-07T07:48:18.000+09:00","normal",6,-1,0,0,"2030",120,0,0,0,0,0,1.25149464607239,50.2614,102,871,5.379344
