"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","w-leverage","t1","t2","t3","tn","w-tn","time"
"1-693258975","Accepted+In Progress","2012-03-05T23:34:27.000+09:00","normal",1,-1,0,0,"1953",111,1.00000000000013,1.97589586463675,0,0,0,1,1,2.12788319587708
"1-693258975","Accepted+In Progress","2012-03-05T23:34:53.000+09:00","normal",2,-1,0,1,"1954",112,0.249999999999991,0.469052080840554,0,0,0,0,0,2.18518853187561
"1-693200675","Queued+Awaiting Assignment","2012-03-05T23:34:55.000+09:00","normal",3,-1,0,0,"1955",112,0.132290039295215,0.231466825250917,0,0,0,0,0,2.1128306388855
"1-693200675","Queued+Awaiting Assignment","2012-03-05T23:35:03.000+09:00","normal",4,-1,0,0,"1956",112,0.714975388297279,1.15974996546042,0,0,0,0,1,2.13797211647034
"1-660915327","Queued+Awaiting Assignment","2012-03-05T23:36:05.000+09:00","normal",66,-1,0,0,"1957",112,1,1.56996438234704e-05,0,0,0,1,0,2.20525860786438
"1-660915327","Accepted+In Progress","2012-03-05T23:40:35.000+09:00","normal",67,-1,0,0,"1958",112,0.999999999999998,1.2212821218686e-05,0,0,0,1,0,2.30293750762939
"1-693300691","Accepted+In Progress","2012-03-05T23:50:01.000+09:00","SkipSequence",1,9,0,0,"1959",112,0.999999999999181,1.98603439145525,0,0,0,1,1,3.20023894309998
"1-693253181","Accepted+In Progress","2012-03-05T23:51:29.000+09:00","normal",1,-1,0,0,"1960",112,0.499999999999958,0.99587800812061,0,0,0,0,0,3.39203715324402
"1-693253181","Accepted+In Progress","2012-03-05T23:51:56.000+09:00","normal",2,-1,0,1,"1961",113,0.249999999999975,0.462840669812331,0,0,0,0,0,2.42400932312012
"1-693253181","Queued+Awaiting Assignment","2012-03-05T23:56:38.000+09:00","normal",3,-1,0,0,"1962",113,0.130699739569069,0.225006324902019,0,0,0,0,0,2.74484062194824
"1-693300691","Accepted+In Progress","2012-03-06T00:01:29.000+09:00","SkipSequence",2,9,0,1,"1963",114,0.250000000000008,0.468863951723149,0,0,0,0,0,2.41354727745056
"1-693300691","Queued+Awaiting Assignment","2012-03-06T00:04:50.000+09:00","SkipSequence",3,9,0,0,"1964",114,0.11615640625942,0.202662470043557,0,0,0,0,0,2.39070010185242
"1-693352046","Accepted+In Progress","2012-03-06T00:29:21.000+09:00","Replace",2,1,1,0,"1965",114,0.999999999999408,1.98020036129719,0,0,0,1,1,2.49017453193665
"1-693253181","Accepted+In Progress","2012-03-06T01:22:00.000+09:00","normal",4,-1,0,0,"1966",114,0.172604513284683,0.274776855323265,0,0,0,0,0,2.71700549125671
"1-693253181","Queued+Awaiting Assignment","2012-03-06T01:23:06.000+09:00","normal",5,-1,0,0,"1967",114,0.439247916946316,0.642463570660006,0,0,0,0,0,2.40986299514771
"1-693300691","Accepted+In Progress","2012-03-06T01:42:56.000+09:00","SkipSequence",4,9,0,0,"1968",114,0.17260449140881,0.274648502646402,0,0,0,0,0,2.48627042770386
"1-693300691","Accepted+Wait","2012-03-06T01:43:00.000+09:00","SkipSequence",5,9,0,0,"1969",114,0.236349900719042,0.345692668401183,0,0,0,0,0,2.40341997146606
"1-693412654","Accepted+In Progress","2012-03-06T02:47:12.000+09:00","normal",1,-1,0,0,"1970",114,0.499999999999595,0.992064469378527,0,0,0,0,0,2.41768884658813
"1-693412654","Accepted+In Progress","2012-03-06T02:47:30.000+09:00","normal",2,-1,0,1,"1971",115,0.25000000000003,0.465913299643614,0,0,0,0,0,2.47067642211914
"1-693412654","Queued+Awaiting Assignment","2012-03-06T02:52:48.000+09:00","normal",3,-1,0,0,"1972",115,0.13114570317708,0.227281023235657,0,0,0,0,0,2.42241263389587
"1-693412654","Queued+Awaiting Assignment","2012-03-06T02:52:49.000+09:00","normal",4,-1,0,0,"1973",115,0.42082874004341,0.674364747085749,0,0,0,0,0,2.72552347183228
"1-693200675","Accepted+In Progress","2012-03-06T03:23:25.000+09:00","normal",5,-1,0,0,"1974",115,1.00000000000001,1.46263090168215,0,0,0,1,1,2.44671821594238
"1-693200675","Accepted+Wait","2012-03-06T03:23:48.000+09:00","normal",6,-1,0,0,"1975",115,0.999999999999971,1.33911976894628,0,0,0,1,1,2.40636610984802
"1-693258975","Accepted+Wait - Implementation","2012-03-06T15:17:52.000+09:00","normal",3,-1,0,0,"1976",115,0.999999999999999,1.70509721204325,0,0,0,1,1,2.4373562335968
"1-692009261","Queued+Awaiting Assignment","2012-03-06T15:47:52.000+09:00","normal",1,-1,0,0,"1977",115,0.548569796335274,1.07776187346369,0,0,0,0,1,2.45667672157288
"1-692009261","Queued+Awaiting Assignment","2012-03-06T15:48:29.000+09:00","normal",2,-1,0,1,"1978",116,0.457058253862253,0.854043256547903,0,0,0,0,0,2.70037269592285
"1-660915327","Queued+Awaiting Assignment","2012-03-06T17:14:49.000+09:00","normal",68,-1,0,0,"1979",116,0.999999999999998,2.66446913043192e-06,0,0,0,1,0,2.50034141540527
"1-660915327","Accepted+In Progress","2012-03-06T17:18:41.000+09:00","normal",69,-1,0,0,"1980",116,1,2.06986429144718e-06,0,0,0,1,0,2.62049627304077
"1-660915327","Queued+Awaiting Assignment","2012-03-06T17:20:19.000+09:00","normal",70,-1,0,0,"1981",116,1,1.61100865458005e-06,0,0,0,1,0,2.72825503349304
"1-692009261","Accepted+In Progress","2012-03-06T17:50:47.000+09:00","normal",3,-1,0,0,"1982",116,0.476850117543451,0.826617459510325,0,0,0,0,0,2.74360609054565
"1-692009261","Queued+Awaiting Assignment","2012-03-06T17:51:00.000+09:00","normal",4,-1,0,0,"1983",116,0.491394071977155,0.783110337623443,0,0,0,0,0,2.73271679878235
"1-693587250","Accepted+In Progress","2012-03-06T18:15:00.000+09:00","normal",1,-1,0,0,"1984",116,0.49999999999959,1.01233989197828,0,0,0,0,0,2.74311995506287
"1-693587250","Accepted+In Progress","2012-03-06T18:17:13.000+09:00","normal",2,-1,0,1,"1985",117,0.333333333333334,0.624953539798021,0,0,0,0,0,3.05650877952576
"1-693587250","Queued+Awaiting Assignment","2012-03-06T18:22:11.000+09:00","normal",3,-1,0,0,"1986",117,0.13697910786035,0.237349370379012,0,0,0,0,0,2.72235655784607
"1-691794481","Queued+Awaiting Assignment","2012-03-06T21:43:01.000+09:00","normal",4,-1,0,0,"1987",117,0.484455831333627,0.771067546775984,0,0,0,0,0,2.72139167785645
"1-691794481","Accepted+In Progress","2012-03-06T21:43:06.000+09:00","normal",5,-1,0,0,"1988",117,0.719158261976557,1.043137546498,0,0,0,0,0,2.72009444236755
"1-691794481","Accepted+Wait","2012-03-06T21:43:15.000+09:00","normal",6,-1,0,0,"1989",117,0.58752025068844,0.773429053962462,0,0,0,0,0,2.69606971740723
"1-693837467","Accepted+In Progress","2012-03-06T21:58:04.000+09:00","normal",1,-1,0,0,"1990",117,0.499999999999762,1.01183784995119,0,0,0,0,0,2.71279740333557
"1-693837467","Accepted+In Progress","2012-03-06T21:58:30.000+09:00","normal",2,-1,0,1,"1991",118,0.333333333333263,0.625451628627045,0,0,0,0,0,2.78230452537537
"1-690839783","Accepted+In Progress","2012-03-06T21:59:33.000+09:00","normal",12,-1,0,0,"1992",118,0.999999999999999,0.630970444291046,0,0,0,1,0,3.0123291015625
"1-690839783","Accepted+Wait - User","2012-03-06T21:59:49.000+09:00","normal",13,-1,0,0,"1993",118,1,0.545417931412917,0,0,0,1,0,2.69866132736206
"1-693412654","Accepted+In Progress","2012-03-06T22:05:55.000+09:00","normal",5,-1,0,0,"1994",118,0.632519088356871,0.924443956867598,0,0,0,0,0,2.73948216438293
"1-693412654","Queued+Awaiting Assignment","2012-03-06T22:14:17.000+09:00","normal",6,-1,0,0,"1995",118,0.835630909094335,1.10766149066126,0,0,0,0,1,2.7394700050354
"1-693412654","Queued+Awaiting Assignment","2012-03-06T22:14:18.000+09:00","normal",7,-1,0,0,"1996",118,0.745801218139822,0.890931011447811,0,0,0,0,0,3.10195446014404
"1-693412654","Accepted+In Progress","2012-03-06T22:35:12.000+09:00","normal",8,-1,0,0,"1997",118,0.806964134419697,0.862175187821154,0,0,0,0,0,2.73612809181213
"1-693837467","Accepted+Wait","2012-03-06T22:38:45.000+09:00","normal",3,-1,0,0,"1998",118,0.219489562351524,0.383763220503089,0,0,0,0,0,2.72785425186157
"1-693021183","Accepted+In Progress","2012-03-06T23:36:04.000+09:00","Rework",4,13,0,0,"1999",118,0.174024531836355,0.279535056471609,0,0,0,0,0,2.72085857391357
"1-692758611","Accepted+In Progress","2012-03-06T23:59:19.000+09:00","normal",8,-1,0,0,"2000",118,0.785371117361841,0.840372801358298,0,0,0,0,0,2.72174644470215
"1-692758611","Queued+Awaiting Assignment","2012-03-07T00:11:52.000+09:00","normal",9,-1,0,0,"2001",118,0.499999999999995,0.474600673483218,0,0,0,0,0,2.74072194099426
"1-693021183","Queued+Awaiting Assignment","2012-03-07T00:12:55.000+09:00","Rework",5,13,0,0,"2002",118,0.333333333333346,0.48910210737187,0,0,0,0,0,2.77499127388
"1-658045761","Accepted+In Progress","2012-03-07T00:39:47.000+09:00","normal",6,-1,0,0,"2003",118,0.721374573789331,0.960245987503716,0,0,0,0,0,2.74800109863281
"1-693021183","Accepted+In Progress","2012-03-07T00:42:19.000+09:00","Rework",6,13,0,0,"2004",118,0.566934931053784,0.755221084535472,0,0,0,0,0,3.02387499809265
"1-658045761","Accepted+Wait - Implementation","2012-03-07T00:44:23.000+09:00","normal",7,-1,0,0,"2005",118,0.731318222911865,0.877642662999702,0,0,0,0,0,2.72555375099182
"1-693021183","Accepted+Wait - User","2012-03-07T00:44:23.000+09:00","Rework",7,13,0,0,"2006",118,0.420598572811814,0.504405370620676,0,0,0,0,0,2.72502589225769
"1-693587250","Accepted+In Progress","2012-03-07T00:44:49.000+09:00","normal",4,-1,0,0,"2007",118,0.174474483717629,0.280896883121531,0,0,0,0,0,3.06397414207458
"1-693021183","Queued+Awaiting Assignment","2012-03-07T00:47:33.000+09:00","Rework",8,13,0,0,"2008",118,0.999999999999997,1.07126969819053,0,0,0,1,0,2.72045707702637
"1-693021183","Accepted+In Progress","2012-03-07T00:57:06.000+09:00","Rework",9,13,0,0,"2009",118,1,0.952545409160528,0,0,0,1,0,2.71112751960754
"1-693021183","Queued+Awaiting Assignment","2012-03-07T00:57:15.000+09:00","Rework",10,13,0,0,"2010",118,0.5,0.419462253264448,0,0,0,0,0,2.69700741767883
"1-693021183","Queued+Awaiting Assignment","2012-03-07T00:57:15.000+09:00","Rework",13,13,1,0,"2011",118,0.999999999999995,0.737204642693834,0,0,0,1,0,3.02283430099487
"1-693021183","Accepted+In Progress","2012-03-07T01:04:46.000+09:00","Rework",11,13,0,0,"2012",118,1,0.64182169190084,0,0,0,1,0,2.73568844795227
"1-693021183","Accepted+In Progress","2012-03-07T01:04:46.000+09:00","Rework",14,13,1,0,"2013",118,1,0.555063281042792,0,0,0,1,0,2.72641134262085
"1-693021183","Queued+Awaiting Assignment","2012-03-07T01:05:04.000+09:00","Rework",12,13,0,0,"2014",118,1,0.476970421266729,0,0,0,1,0,2.73638415336609
"1-693412654","Queued+Awaiting Assignment","2012-03-07T01:18:23.000+09:00","normal",9,-1,0,0,"2015",118,0.844532345692867,0.81292849762625,0,0,0,0,0,2.81875514984131
"1-693587250","Accepted+Assigned","2012-03-07T01:23:57.000+09:00","normal",5,-1,0,0,"2016",118,0.618133671152387,0.914556869266754,0,0,0,0,0,2.74801874160767
"1-693822171","Queued+Awaiting Assignment","2012-03-07T01:28:18.000+09:00","normal",1,-1,0,0,"2017",118,0.561949408737951,1.15091942275434,0,0,0,0,1,3.1375892162323
"1-693587250","Accepted+In Progress","2012-03-07T01:47:16.000+09:00","normal",6,-1,0,0,"2018",118,0.73735571925528,0.990871020335654,0,0,0,0,0,2.73379707336426
"1-694035053","Accepted+In Progress","2012-03-07T01:50:12.000+09:00","normal",1,-1,0,0,"2019",118,0.359781573369959,0.739946248179173,0,0,0,0,0,2.72206568717957
"1-694035053","Accepted+In Progress","2012-03-07T01:51:02.000+09:00","normal",2,-1,0,1,"2020",119,0.333333333333332,0.632851495226865,0,0,0,0,0,2.80067157745361
"1-694035053","Queued+Awaiting Assignment","2012-03-07T01:51:55.000+09:00","normal",3,-1,0,0,"2021",119,0.15132293070416,0.265496702403107,0,0,0,0,0,3.01952242851257
"1-694035053","Accepted+In Progress","2012-03-07T01:52:02.000+09:00","normal",4,-1,0,0,"2022",119,0.17349545809362,0.279520997368717,0,0,0,0,0,2.74073457717896
"1-694035053","Queued+Awaiting Assignment","2012-03-07T01:53:17.000+09:00","normal",5,-1,0,0,"2023",119,0.269839887143985,0.39642221452659,0,0,0,0,0,2.74615502357483
"1-693822171","Accepted+In Progress","2012-03-07T02:22:07.000+09:00","normal",2,-1,0,1,"2024",120,0.438873590736331,0.828909701666169,0,0,0,0,0,2.74036645889282
"1-693822171","Accepted+Wait - Implementation","2012-03-07T03:28:00.000+09:00","normal",3,-1,0,0,"2025",120,0.561812796717832,0.981258992176004,0,0,0,0,0,2.73870301246643
