"Case","Activity","timestamp","anomaly_type","order","loc","label","start","Event","num_case","leverage","t1","t2","t3","tn","time"
"case_1829","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"916",1,0,0,0,0,0,0.0316734313964844
"case_183","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"917",1,0,0,0,0,0,0.0333316326141357
"case_1831","Activity A","1970-01-01T09:00:00.000+09:00","Rework",1,11,0,0,"918",1,0,0,0,0,0,0.0275747776031494
"case_1832","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"919",1,0,0,0,0,0,0.0327677726745605
"case_1834","Activity A","1970-01-01T09:00:00.000+09:00","Insert",1,4,0,0,"920",1,0,0,0,0,0,0.0264723300933838
"case_1835","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"921",1,0,0,0,0,0,0.261632680892944
"case_1836","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"922",1,0,0,0,0,0,0.027446985244751
"case_1837","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"923",1,0,0,0,0,0,0.027090311050415
"case_1839","Activity A","1970-01-01T09:00:00.000+09:00","Early",2,1,1,0,"924",1,0,0,0,0,0,0.027827262878418
"case_184","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"925",1,0,0,0,0,0,0.0284748077392578
"case_1840","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"926",1,0,0,0,0,0,0.0287108421325684
"case_1841","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"927",1,0,0,0,0,0,0.0356259346008301
"case_1842","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"928",1,0,0,0,0,0,0.0277059078216553
"case_1843","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"929",1,0,0,0,0,0,0.0269174575805664
"case_1844","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"930",1,0,0,0,0,0,0.0272173881530762
"case_1845","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"931",1,0,0,0,0,0,0.0297355651855469
"case_1846","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"932",1,0,0,0,0,0,0.0280053615570068
"case_1847","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"933",1,0,0,0,0,0,0.0328483581542969
"case_1848","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"934",1,0,0,0,0,0,0.0289549827575684
"case_1849","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"935",1,0,0,0,0,0,0.0264072418212891
"case_185","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"936",1,0,0,0,0,0,0.0268309116363525
"case_1850","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"937",1,0,0,0,0,0,0.0272576808929443
"case_1851","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"938",1,0,0,0,0,0,0.0268018245697021
"case_1852","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"939",1,0,0,0,0,0,0.0266385078430176
"case_1853","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"940",1,0,0,0,0,0,0.0262434482574463
"case_1854","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"941",1,0,0,0,0,0,0.0267341136932373
"case_1855","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"942",1,0,0,0,0,0,0.0266518592834473
"case_1856","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"943",1,0,0,0,0,0,0.0263171195983887
"case_1857","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"944",1,0,0,0,0,0,0.0342056751251221
"case_1858","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"945",1,0,0,0,0,0,0.0265266895294189
"case_1859","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"946",1,0,0,0,0,0,0.0267481803894043
"case_186","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"947",1,0,0,0,0,0,0.0265965461730957
"case_1860","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"948",1,0,0,0,0,0,0.0285663604736328
"case_1861","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"949",1,0,0,0,0,0,0.0363943576812744
"case_1862","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"950",1,0,0,0,0,0,0.0275824069976807
"case_1863","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"951",1,0,0,0,0,0,0.028355598449707
"case_1864","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"952",1,0,0,0,0,0,0.0290265083312988
"case_1865","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"953",1,0,0,0,0,0,0.0326359272003174
"case_1866","Activity A","1970-01-01T09:00:00.000+09:00","Early",1,2,0,0,"954",1,0,0,0,0,0,0.0270817279815674
"case_1867","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"955",1,0,0,0,0,0,0.0251665115356445
"case_1868","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"956",1,0,0,0,0,0,0.0271885395050049
"case_1869","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"957",1,0,0,0,0,0,0.034369945526123
"case_187","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"958",1,0,0,0,0,0,0.0266716480255127
"case_1870","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"959",1,0,0,0,0,0,0.0285129547119141
"case_1871","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"960",1,0,0,0,0,0,0.0281808376312256
"case_1872","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"961",1,0,0,0,0,0,0.0342204570770264
"case_1873","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"962",1,0,0,0,0,0,0.0277788639068604
"case_1874","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"963",1,0,0,0,0,0,0.0270776748657227
"case_1875","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"964",1,0,0,0,0,0,0.0294759273529053
"case_1876","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"965",1,0,0,0,0,0,0.0274078845977783
"case_1877","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"966",1,0,0,0,0,0,0.0277602672576904
"case_1878","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"967",1,0,0,0,0,0,0.0271656513214111
"case_1879","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"968",1,0,0,0,0,0,0.0328283309936523
"case_188","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"969",1,0,0,0,0,0,0.0283668041229248
"case_1880","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"970",1,0,0,0,0,0,0.0277626514434814
"case_1881","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"971",1,0,0,0,0,0,0.0360391139984131
"case_1882","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"972",1,0,0,0,0,0,0.0307586193084717
"case_1883","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"973",1,0,0,0,0,0,0.0360786914825439
"case_1884","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"974",1,0,0,0,0,0,0.0277526378631592
"case_1885","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"975",1,0,0,0,0,0,0.0377118587493896
"case_1886","Activity A","1970-01-01T09:00:00.000+09:00","Insert",1,5,0,0,"976",1,0,0,0,0,0,0.0289633274078369
"case_1887","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"977",1,0,0,0,0,0,0.027137279510498
"case_1888","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"978",1,0,0,0,0,0,0.0293443202972412
"case_1889","Activity A","1970-01-01T09:00:00.000+09:00","Insert",2,1,1,0,"979",1,0,0,0,0,0,0.0278334617614746
"case_189","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"980",1,0,0,0,0,0,0.0270149707794189
"case_1890","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"981",1,0,0,0,0,0,0.034365177154541
"case_1891","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"982",1,0,0,0,0,0,0.0296671390533447
"case_1892","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"983",1,0,0,0,0,0,0.0297341346740723
"case_1893","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"984",1,0,0,0,0,0,0.0279898643493652
"case_1894","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"985",1,0,0,0,0,0,0.0303235054016113
"case_1895","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"986",1,0,0,0,0,0,0.0284316539764404
"case_1896","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"987",1,0,0,0,0,0,0.0341124534606934
"case_1897","Activity A","1970-01-01T09:00:00.000+09:00","Rework",1,8,0,0,"988",1,0,0,0,0,0,0.0292973518371582
"case_1897","Activity A","1970-01-01T09:00:00.000+09:00","Rework",8,8,1,1,"989",2,0,0,0,0,0,0.0277760028839111
"case_1898","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"990",2,0,0,0,0,0,0.027216911315918
"case_1899","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"991",2,0,0,0,0,0,0.0269961357116699
"case_19","Activity A","1970-01-01T09:00:00.000+09:00","Late",1,5,0,0,"992",2,0,0,0,0,0,0.0271148681640625
"case_190","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"993",2,0,0,0,0,0,0.0363869667053223
"case_1900","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"994",2,0,0,0,0,0,0.0285184383392334
"case_1901","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"995",2,0,0,0,0,0,0.030189037322998
"case_1902","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"996",2,0,0,0,0,0,0.0308864116668701
"case_1903","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"997",2,0,0,0,0,0,0.0275983810424805
"case_1904","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"998",2,0,0,0,0,0,0.0362818241119385
"case_1905","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"999",2,0,0,0,0,0,0.029278039932251
"case_1906","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1000",2,0,0,0,0,0,0.0289115905761719
"case_1907","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1001",2,0,0,0,0,0,0.0280730724334717
"case_1908","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1002",2,0,0,0,0,0,0.0289864540100098
"case_1909","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1003",2,0,0,0,0,0,0.0462627410888672
"case_191","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1004",2,0,0,0,0,0,0.0275602340698242
"case_1910","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1005",2,0,0,0,0,0,0.0312983989715576
"case_1911","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1006",2,0,0,0,0,0,0.0289413928985596
"case_1912","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1007",2,0,0,0,0,0,0.0405378341674805
"case_1913","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1008",2,0,0,0,0,0,0.0324447154998779
"case_1914","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1009",2,0,0,0,0,0,0.0310854911804199
"case_1915","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1010",2,0,0,0,0,0,0.0303401947021484
"case_1916","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1011",2,0,0,0,0,0,0.0404982566833496
"case_1917","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1012",2,0,0,0,0,0,0.0300567150115967
"case_1918","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1013",2,0,0,0,0,0,0.0296168327331543
"case_1919","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1014",2,0,0,0,0,0,0.0296649932861328
"case_192","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1015",2,0,0,0,0,0,0.0397505760192871
"case_1920","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1016",2,0,0,0,0,0,0.0314197540283203
"case_1922","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1017",2,0,0,0,0,0,0.0281705856323242
"case_1923","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1018",2,0,0,0,0,0,0.0398111343383789
"case_1924","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1019",2,0,0,0,0,0,0.0286948680877686
"case_1925","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1020",2,0,0,0,0,0,0.0298762321472168
"case_1926","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1021",2,0,0,0,0,0,0.0292568206787109
"case_1927","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1022",2,0,0,0,0,0,0.0316066741943359
"case_1928","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1023",2,0,0,0,0,0,0.03076171875
"case_1929","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1024",2,0,0,0,0,0,0.0364534854888916
"case_193","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1025",2,0,0,0,0,0,0.0290589332580566
"case_1930","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1026",2,0,0,0,0,0,0.0301342010498047
"case_1931","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1027",2,0,0,0,0,0,0.0313243865966797
"case_1932","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1028",2,0,0,0,0,0,0.0290703773498535
"case_1933","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1029",2,0,0,0,0,0,0.0393364429473877
"case_1934","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1030",2,0,0,0,0,0,0.0305628776550293
"case_1935","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1031",2,0,0,0,0,0,0.029761791229248
"case_1936","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1032",2,0,0,0,0,0,0.0300619602203369
"case_1937","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1033",2,0,0,0,0,0,0.0287485122680664
"case_1938","Activity A","1970-01-01T09:00:00.000+09:00","Late",1,8,0,0,"1034",2,0,0,0,0,0,0.0291376113891602
"case_1939","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1035",2,0,0,0,0,0,0.0373728275299072
"case_194","Activity A","1970-01-01T09:00:00.000+09:00","SkipSequence",1,2,0,0,"1036",2,0,0,0,0,0,0.0283739566802979
"case_1940","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1037",2,0,0,0,0,0,0.0286877155303955
"case_1941","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1038",2,0,0,0,0,0,0.0303580760955811
"case_1942","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1039",2,0,0,0,0,0,0.0346388816833496
"case_1943","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1040",2,0,0,0,0,0,0.0376765727996826
"case_1944","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1041",2,0,0,0,0,0,0.0289604663848877
"case_1945","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1042",2,0,0,0,0,0,0.0283706188201904
"case_1946","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1043",2,0,0,0,0,0,0.0278635025024414
"case_1947","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1044",2,0,0,0,0,0,0.0366795063018799
"case_1948","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1045",2,0,0,0,0,0,0.0292174816131592
"case_1949","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1046",2,0,0,0,0,0,0.0285747051239014
"case_195","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1047",2,0,0,0,0,0,0.0277941226959229
"case_1950","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1048",2,0,0,0,0,0,0.0290923118591309
"case_1951","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1049",2,0,0,0,0,0,0.0288524627685547
"case_1952","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1050",2,0,0,0,0,0,0.0286548137664795
"case_1953","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1051",2,0,0,0,0,0,0.0287024974822998
"case_1954","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1052",2,0,0,0,0,0,0.0290713310241699
"case_1955","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1053",2,0,0,0,0,0,0.0293099880218506
"case_1956","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1054",2,0,0,0,0,0,0.0270154476165771
"case_1957","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1055",2,0,0,0,0,0,0.027674674987793
"case_1958","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1056",2,0,0,0,0,0,0.0352301597595215
"case_1959","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1057",2,0,0,0,0,0,0.0317950248718262
"case_196","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1058",2,0,0,0,0,0,0.0288786888122559
"case_1960","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1059",2,0,0,0,0,0,0.0293712615966797
"case_1961","Activity A","1970-01-01T09:00:00.000+09:00","Insert",2,1,1,0,"1060",2,0,0,0,0,0,0.0420541763305664
"case_1962","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1061",2,0,0,0,0,0,0.0302107334136963
"case_1963","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1062",2,0,0,0,0,0,0.0307366847991943
"case_1964","Activity A","1970-01-01T09:00:00.000+09:00","Insert",1,2,0,0,"1063",2,0,0,0,0,0,0.0369296073913574
"case_1965","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1064",2,0,0,0,0,0,0.0282447338104248
"case_1966","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1065",2,0,0,0,0,0,0.0349090099334717
"case_1967","Activity A","1970-01-01T09:00:00.000+09:00","SkipSequence",1,6,0,0,"1066",2,0,0,0,0,0,0.0282773971557617
"case_1968","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1067",2,0,0,0,0,0,0.0287442207336426
"case_1969","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1068",2,0,0,0,0,0,0.0366523265838623
"case_197","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1069",2,0,0,0,0,0,0.0297074317932129
"case_1970","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1070",2,0,0,0,0,0,0.0359880924224854
"case_1971","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1071",2,0,0,0,0,0,0.0285241603851318
"case_1972","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1072",2,0,0,0,0,0,0.0299794673919678
"case_1973","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1073",2,0,0,0,0,0,0.0286211967468262
"case_1974","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1074",2,0,0,0,0,0,0.0319309234619141
"case_1975","Activity A","1970-01-01T09:00:00.000+09:00","normal",1,-1,0,0,"1075",2,0,0,0,0,0,0.0389823913574219
